company_name,job_summary,job_title,City,State
Western & Southern Financial Group,"Produces or modifies computer programs of all sizes and complexity. Performs programming duties at the systems level, ensuring all program development is…",Programmer Analyst (Java),Cincinnati, OH
Dayton Freight Lines,You belong at Dayton Freight! Join our team of IT Business Analysts and be a part of The Dayton Difference. Scheduling of team items (meetings).,IT BUSINESS ANALYST,Dayton, OH
Integrated Data Service Inc.,Integrated Data Services (IDS) is a leading provider of custom software products and Government financial management services. Some travel may be required.,Business Analyst,Dayton, OH
Molina Healthcare,"Molina Healthcare of Ohio is hiring a Sr. Business Analyst for Process Improvement! The ideal candidate should have Project Management, Process Improvement and…",Sr Business Analyst - Process Improvement,Columbus, OH
State Automobile Mutual Insurance Company,This role could be in a Pay Band 2 or 3 based on qualifications. It's fun to work in a company where people truly BELIEVE in what they're doing!,Actuarial Analyst/Sr/Assoc (Reserving),Columbus, OH
MediSync,Occasional lifting of 5 to 20 pounds. Design- demonstrate attention to detail and efficiency. MediSync partners with tomorrow's leading medical groups.,SENIOR BUSINESS INTELLIGENCE ANALYST,Springdale, OH
Frontend Arts,"As a Senior Administrator, you should be able to handle first point escalation for all technical and process issues. Work on the service improvement programs.",Network Admin with Business Analyst,Cincinnati, OH
DXC,"Performs moderately complex analyses of business goals, objectives and needs, and the general business environment to align information technology solutions…",Senior Professional Business Analyst,Dublin, OH
Goodyear,"As Internal Audit Manager, Data Analytics, you will lead a global data analytics team to deliver world class assurance services to the organization focused on…",Data Analytics / Internal Audit Manager,Akron, OH
"Evanhoe & Associates, Inc.","Detail oriented, analytical and inquisitive. We currently seek a Senior Business Analyst to join our team in Dayton, OH. Construct workflow charts and diagrams;",Senior Business Analyst,Dayton, OH
Cincinnati/Northern Kentucky International Airport,"Performs varied, sensitive and confidential payroll related duties to ensure the timely and accurate payment of employees; Development and use of spreadsheets.",Accountant/Analyst- Payroll,Cincinnati, OH
CKS Solutions,"Excellent communication skills, trilingual in Korean-Chinese-English. Responsible for customer requests and satisfaction. 4101 Founders Blvd, OH 45103 Attn:",Program Management Analyst,Batavia, OH
Ameritas,"Available work hours will fall between 8 am to 5 pm (Central Time) Monday-Friday. At Ameritas, fulfilling life is what we do daily.",Data Governance IT Intern,Cincinnati, OH
Assurant,"3 years of experience in business analysis, data mining, and statistical analysis. Assurant has an exciting opportunity for a Sr Operations Analyst within our…",Sr Operations Analyst,Springfield, OH
Fifth Third Bank,Minimum 3 years of demonstrated analytical experience. Make banking a Fifth Third better®. We connect great people to great opportunities.,Consumer Lending Risk Analyst,Cincinnati, OH
ND Paper Inc,"Strong attention to detail, analytical skills, and business acumen. ND Paper, is a wholly-owned subsidiary of Nine Dragons Paper (Holdings) Limited, the largest…",SAP Plant Maintenance/Materials Management Business Analyst,Dayton, OH
Covia Corp,Covia is a leading supplier of minerals and material solutions to the industrial and energy markets. The formation of Covia in 2018 is the most recent of many…,Business Intelligence Specialist,Independence, OH
Maven LLC,The Lead Business Analyst finds ways to increase productivityand reduce costs while serving as a liaison between IT and business teams.,Lead Business Analyst in Cleveland Area,Columbus, OH
Flairdocs,"Reporting to the Director of Project Delivery, this role includes all project phases such as discovery, definition, development, test, deployment, and training.",Business Analyst/Project Manager,Columbus, OH
Peer Solutions Group,We are hiring a Salesforce Business Analyst. For this role client is looking for a resource that has strong business analyst skills.,Salesforce Business Analyst,Columbus, OH
Command Alkon,"Command Alkon is bringing innovative technologies and systems to the concrete, asphalt and building materials industry globally. We are not a “here today;",Business Analyst - COMMANDbatch Insights,Dublin, OH
"TACG, LLC","Or, 5 years’ experience with a Master’s Degree in the field of business. TACG is a driven Alaskan Native 8(a) professional consulting firm, that focuses on…",Business Analyst,Dayton, OH
Blanchard Valley Health System,"Excellent oral and written communication skills and attention to detail required. Under the general supervision of the Director for the Department, the…",Pharmacy Systems Coordinator and Data Analyst,Findlay, OH
The Paragon Group,"The Paragon Group is a Columbus, Ohio based Information Technology firm delivering high quality, cost effective resources to a progressive clientele.",Business Analyst - Contact Center,Columbus, OH
UC Health,"This role is expected to provide support and participate in concurrent projects with a low to moderate level of complexity. I.e., Excel, Access, MS Project.",IT Project Analyst - UC Health Business Center,Cincinnati, OH
RADcube,"Serves as a liaison between IT, Operations and the business line to analyze non-standard business and user needs, document requirements, and resolve complex…",Business Analyst/Associate,Cincinnati, OH
Eaton,"Eaton is currently seeking a Senior Analyst – Lease Accounting to join our team. This position is based at our Beachwood, Ohio Corporate Offices.",Senior Analyst - Lease Accounting,Cleveland, OH
OSU Physicians,"700 Ackerman Road, Columbus, OH. Under the direction of the Information Services Manager, and in collaboration with The Ohio State University Wexner Medical…",Report Writer Business Analyst - Information Technology,Columbus, OH
CBIZ,"Ability to prioritize multiple responsibilities and pay close attention to detail on many, varied tasks. With over 100 offices and nearly 5,000 associates in…",Application Systems Analyst,Cleveland, OH
State Auto Insurance Companies,This role could be in a Pay Band 2 or 3 based on qualifications. It's fun to work in a company where people truly BELIEVE in what they're doing!,Actuarial Analyst/Sr/Assoc (Reserving),Columbus, OH
Techno Cubes,Full Stack Developer Job Id: Senior Service Desk Contractor Posting ID : Sr Business Analyst – (BA5) Posting ID 65784 Posted On 09/30/2019.,Sr Business Analyst – (BA5) Posting ID 65784 Posted On 09/30/2019,Lewis Center, OH
TekSynap,"TekSynap, a “Fast 50” technology company in the Washington DC area that offers technology solutions to federal, state and local government agencies.",Business Analyst III,Dayton, OH
MAXIMUS,"Since 1975, MAXIMUS has operated under its founding mission of Helping Government Serve the People, enabling citizens around the globe to successfully engage…",Senior Business Analyst - Medicaid Systems,Columbus, OH
JPMorgan Chase,We are presently seeking a Vice President and Product Business Analyst Lead to work within CCB Data Infrastructure – Customer Domain is responsible for driving…,Product Business Analyst Lead,Columbus, OH
UST Global,"More than 5 years working experience with Pharmacy Benefit Manager PBM Pharmacy spectrum as Business Analyst with core Business team. Sep 30, 2019, 12:04:54 AM.",Sr. Business Analyst,Mason, OH
CareSource,§ Work with Decision Support Informatics to develop on-going reporting that will support root cause analysis. § Coordinate with Clinical Technology Solutions in…,Clinical Operations Analyst,Dayton, OH
The Hillman Group,"Knowledgeable in the areas of project management, completes simple projects demonstrating a high level of attention to detail, planning, and organization skills…",MDM Business Analyst II,Cincinnati, OH
Eaton,"Join Eaton’s Information Technology team and help positively impact our business through leading technologies, exciting and challenging enterprise projects and…",Senior IT Functional Analyst - Supply Chain,Cleveland, OH
Kichler,"Demonstrated capacity for big picture, strategic thinking and attention to detail. As a Business Intelligence Manager, you will collaborate with key…",Business Intelligence Manager,Independence, OH
Chase,"Performance Consulting is a Center of Excellence (CoE) responsible for leading critical reengineering and diagnostic efforts throughout the business, with the…",Quality Improvement Analyst II,Columbus, OH
Procter and Gamble,Do you enjoy design research and analytic frameworks? How would you like to use your creative and analytical skills alongside business leadership in your…,Data Scientist-PhD Internship,Cincinnati, OH
DSW,"Candidates must be an individual that thrives in an analytic, collaborative and detail oriented environment. The company operates a portfolio of retail concepts…",Summer 2020 Internship Program - IT Marketing/API Technology (Business Analyst),Columbus, OH
Marathon Petroleum Corporation,The company operates the nation's largest refining system with more than 3 million barrels per day of crude oil capacity across 16 refineries.,Sr IT Business Analyst - Refining Applications,Findlay, OH
Dayton Freight Lines,"You belong at Dayton Freight! Join our team and be a part of The Dayton Difference. As a Maintenance Analyst, you are responsible for organizing, documenting…",MAINTENANCE ANALYST,Dayton, OH
JP Morgan Chase,The CCB One Chase Service for Business Team is hiring an Area Product Owner to lead the design and delivery of Customer Journeys across the Business Service…,Strategic Business Analysis Director-One Chase Service Area Product Owner,Columbus, OH
Nationwide Children's Hospital,"Senior Quality Analyst - Quality Improvement Services. September 9, 2019, Full time, benefits eligible, Monday - Friday. They’ll tell you it’s More Than a Job.",Senior Quality Analyst - Quality Improvement Services,Columbus, OH
McGraw-Hill,"Bachelor’s degree in business, education, a technical discipline, or equivalent experience Minimum of 5 years’ experience in application development.",Integration Services Technical Business/Development Analyst,Blacklick, OH
JP Morgan Chase,Minimum of 3 years WFM experience with proven proficiency in eWFM forecasting and/or scheduling functions preferred. Partner with Workforce Management Teams.,Business Operations Analyst (WFM Admin),Westerville, OH
JP Morgan Chase,"2 - 5 years business analysis experience. Detail oriented, and strong oral and written communication skills. About JP Morgan Asset Management.","Wealth Management, Investment Middle Office, Business Analyst, Associate",Westerville, OH
Chase,"Centralized Transaction Operations (CTO), which is aligned under Consumer & Community Banking, provides a wide range of global operational support and services…",Business Operations Analyst II,Columbus, OH
Avani Technology Solutions Inc,"Data Analyst Lead – Informatica/Business Objects. Columbus, OH (LOCAL CANDIDATES ONLY). NO OPT VISAS ALLOWED / USC & GCH are preferred.","Data Analyst Lead- Columbus, OH (LOCAL CANDIDATES ONLY)",Columbus, OH
Agilon Health,"The ideal candidate will bring a strong background in healthcare analytics, quantitative problem solving, and financial data modeling.",Sr. Medical Economics Analyst,Westerville, OH
Chase,The CCB One Chase Service for Business Team is hiring an Area Product Owner to lead the design and delivery of Customer Journeys across the Business Service…,Strategic Business Analysis Director-One Chase Service Area Product Owner,Columbus, OH
JPMorgan Chase & Co.,"3 to 5 years’ experience processing, forecasting, staffing and/or scheduling required. 3 to 5 years’ experience using Pega and Genesys WFM or equivalent…",Business Operations Analyst I ( Genesys WFM Admin),Westerville, OH
CareSource,"§ Review and analyze the effectiveness and efficiency of existing processes and systems, and participate in development of solutions to improve or further…",Sr Bus Ops Analyst,Dayton, OH
Masco,"Demonstrated capacity for big picture, strategic thinking and attention to detail. As a Business Intelligence Manager, you will collaborate with key…",Business Intelligence Manager,Independence, OH
Moen,"Minimum of 8 years of experience in application system design, development, testing and implementation to include a minimum of 5 years of experience leading…",Manager Business Intelligence Systems,Cleveland, OH
Chase,Strong attention to detail with a strong problem solving ability. National Transportation manages more than 1.5 million courier stops and is responsible for the…,Vendor Management Analyst II-National Transportation,Columbus, OH
Eaton,"Eaton’s Corporate Sector is currently seeking a business analyst/project manager to join our team. This position is based at our Beachwood, OH facility and is…",Business Analyst/Project Manager - Global Financial Services & Systems,Cleveland, OH
Hamilton County Educational Service Center,Board Certified Behavior Analyst (BCBA) *. The Hamilton County Educational Service Center has a full time opening for the position of Board.,Anticipated Board Certified Behavior Analyst (BCBA),Cincinnati, OH
American Modern Insurance Group,"The business analyst will provide insights through data analytics that drive strategic business decisions. Analysts primarily support the sales, marketing and…",Senior Business Analyst (Sales team),Cincinnati, OH
Medpace,"Medpace is a scientifically-driven, global, full-service clinical contract research organization (CRO) providing Phase I-IV clinical development services to the…",Business Intelligence Analyst,Cincinnati, OH
DXC,"Provide business domain solution, process, strategy, business case and change consulting to external Medicaid and public-sector clients at functional level.",Data Analytics Business Consultant Technical,Dublin, OH
JP Morgan Chase,Strong attention to detail with a strong problem solving ability. National Transportation manages more than 1.5 million courier stops and is responsible for the…,Vendor Management Analyst II-National Transportation,Columbus, OH
Cleveland Clinic,Minimum of 3 years project experience in assigned area which may include progressively responsible experience supporting a clinical system and/or data/financial…,Business Intelligence Project Manager III,Lyndhurst, OH
Myriad Genetics,The Senior Salesforce System Analyst is responsible for implementing and managing Myriad's Service Cloud application and supporting the Salesforce platform.,Sr Salesforce Business Analyst,Mason, OH
State Industrial Products,"The Business Intelligence Manager leads the Business Intelligence team responsible for design, development, implementation and operation of business analytics…",Business Intelligence Manager,Mayfield Heights, OH
The Paragon Group,"The Paragon Group is a Columbus, Ohio based Information Technology firm delivering high quality, cost effective resources to a progressive clientele.",Sr Business Analyst (Zelle),Columbus, OH
Cardinal Health,What Business Intelligence contributes to Cardinal Health. Business Intelligence is responsible for applying business process knowledge and data analytics to…,Business Intelligence Manager,Dublin, OH
Chipotle Mexican Grill,"Senior Analyst, Workday Payroll (19028947) Description. CMG) is cultivating a better world by serving responsibly sourced, classically-cooked, real food with…","Senior Analyst, Workday Payroll",Columbus, OH
CVS Health,"Minimum of 3 years required in roles relating to business analytics. Analyst, Client Reporting is a key role within the Omnicare Strategy & Marketing team.",Senior Analyst Client Reporting,Cincinnati, OH
"WorldPay US, Inc.",Typically requires a Bachelor's degree and a minimum of 5 years of related experience; Worldpay is a global payments leader powering international commerce with…,Principle Pricing Analyst,Cincinnati, OH
XPO Logistics,"5 years of hands-on OTM experience. Ranked as the #1 North American logistics company according to Transport Topics, XPO Logistics is constantly looking for…",Business Analysis and Integration Manager,Dublin, OH
XPO Logistics,"Ranked as the #1 North American logistics company according to Transport Topics, XPO Logistics is constantly looking for talented people who can create and…",Business Analysis and Integration Lead,Dublin, OH
Recruiters Network,Lead IT Digital Business Analyst - (job description). We have partnered with a Global Manufacturer in Northwest OH to lead a search for their NEWLY CREATED Lead…,Sr. IT Business Analyst,Findlay, OH
Medpace,"Highly organized, possess high attention to detail, deadline oriented. Medpace is a scientifically-driven, global, full-service clinical contract research…",Sr. Business Analyst,Cincinnati, OH
Fifth Third Bank,Make banking a Fifth Third better®. We connect great people to great opportunities. Are you ready to take the next step? Six Sigma Green Belt or PMP preferred.,Senior Business Analyst(Consumer Collections),Cincinnati, OH
Fifth Third Bank,Make banking a Fifth Third better®. We connect great people to great opportunities. Are you ready to take the next step?,Fintech Senior Business Analyst,Cincinnati, OH
Procter and Gamble,"Are you energized by solving tough business problems, using diverse sources of knowledge from analytics to psychology? As a CMK Manager you will:",Consumer & Market Knowledge - Data Analytics Manager (Experienced),Cincinnati, OH
Booz Allen Hamilton,"Maintain responsibility for the collection, exploitation, analysis, and dissemination of signals intelligence (SIGINT), including communications, electronic,…",Cyber Intelligence Analyst,Dayton, OH
JP Morgan Chase,"Performance Consulting is a Center of Excellence (CoE) responsible for leading critical reengineering and diagnostic efforts throughout the business, with the…",Quality Improvement Analyst II,Columbus, OH
The Cincinnati Insurance Companies,"Detail oriented, highly organized and able to manage multiple project tasks concurrently. IT - Business Analyst II-IV - (1900639). Start your journey with us.",IT - Business Analyst II-IV,Fairfield, OH
Fifth Third Bank,"Minimum 5 years work experience in banking, financial services or related experience. Minimum 3 years of project management experience.",Capital Markets Lead Business Analyst,Cincinnati, OH
Advanced Drainage Systems,"Headquartered in Hilliard Ohio, Advanced Drainage Systems, Inc (ADS) is the leading manufacturer of high performance thermoplastic corrugated pipe, providing a…",IT Marketing Business Analyst,Hilliard, OH
"TACG, LLC","TACG is a driven Alaskan Native 8(a) professional consulting firm, that focuses on employee growth in collaboration with client delivery.",Senior Business Analyst,Dayton, OH
Heitmeyer Consulting,Technology Business Consultant Specialist/ Business Analyst. Our client in the financial services industry is sseking a Tech BA with FIS Profile experience for…,Tech BA (FIS Profile),Columbus, OH
ComResource,Ability to pay attention to detail and work independently. ComResource is looking for an Application Systems Analyst. This position reports to the Sr.,Application Systems Analyst,Columbus, OH
Apex Supply Chain Technologies,"You have an enthusiastic attitude, hands-on style and inspirational spirit. You are tech-savvy and thrive when building a culture of innovation, rapid change…",Senior Business Analyst,Mason, OH
Nationwide Children's Hospital,"This is a full-time benefits eligible position. The Clinical Value Analyst for Equipment is responsible for contributing to clinical, financial, and service…",Clinical Value Analyst - Equipment,Columbus, OH
CareSource,"§ Two to five (2 to 5) years of experience in requirements management is required. § A minimum of two to five (2 to 5) years of experience working in Facets,…",Tech Business Analyst - Claims Editing,Dayton, OH
Nestle USA,Applicable industry experience 5 years. Contributing to and leading cross-functional teams 5 years. Making recommendations to and influencing decision makers 5…,Business Analysis Manager - Finance,Cincinnati, OH
Apex Industrial Technologies,"You have an enthusiastic attitude, hands-on style and inspirational spirit. You are tech-savvy and thrive when building a culture of innovation, rapid change…",Senior Business Analyst,Mason, OH
Fifth Third Bank,Make banking a Fifth Third better®. We connect great people to great opportunities. Are you ready to take the next step? Six Sigma Green Belt or PMP preferred.,LOB Senior Business Analyst,Cincinnati, OH
Nationwide Mutual Insurance Company,"If you’re passionate about becoming a Nationwide associate and believe you have the potential to be something great, let’s talk. SQL or Tableau is a plus.","Sr Analyst, Product-P&C",Columbus, OH
Divine Technologies Inc.,"Divine Tech Inc., the nation's leading software development company and IT staffing firm is conducting a search for an experienced Business Analy.",Sr. Business Analyst /Scrum Master - Top Financial Institution,Columbus, OH
Procter and Gamble,"We have operations in over 75 countries, with 65 trusted brands that improve lives for 5 billion consumers worldwide. Have agility & bias for action:",Media Data Analytics and Insights Manager - Personal Health Care,Cincinnati, OH
Traction on Demand,"Dayton, OH, USA | Consulting, Data |. As a Business Intelligence Specialist, you will work closely with our internal teams and customers to find creative ways…",Business Intelligence Specialist,Dayton, OH
Nationwide Mutual Insurance Company,"If you’re passionate about becoming a Nationwide associate and believe you have the potential to be something great, let’s talk.","Specialist, Infrastructure Eng. - Systems Engineer (Business Intelligence Application Engineer)",Columbus, OH
JP Morgan Chase,Metrics & target reporting and 3) root cause analysis and partnerships with the business to solution opportunities. The primary focus of this role will be:,Business Process Analyst II-Analysis & Reporting,Columbus, OH
Huntington Bank,At least 3 Years of analytic experience; Demonstrated critical thinking and analytical skills with the ability to effectively multi-task and manage competing…,Pricing and Credit Business Analyst Sr. – Vehicle Finance,Columbus, OH
Fifth Third Bank,"Minimum 5 years work experience in banking, financial services or related experience. Minimum 3 years of project management experience.",Insurance LOB Lead Business Analyst.,Cincinnati, OH
Advanced Drainage Systems,"Headquartered in Hilliard Ohio, Advanced Drainage Systems, Inc (ADS) is the leading manufacturer of high performance thermoplastic corrugated pipe, providing a…",Business Analyst - IT Finance,Hilliard, OH
84.51°,"Kroger Precision Marketing, powered by 84.51 is an emerging Retail Media Platform. Combined with Kroger loyalty data, the power of 84.51's data science, and…","Director, Digital Media Analytics & Data Science",Cincinnati, OH
Advanced Drainage Systems,"Headquartered in Hilliard Ohio, Advanced Drainage Systems, Inc (ADS) is the leading manufacturer of. High performance thermoplastic corrugated pipe, providing a…",IT Supply Chain Business Analyst,Hilliard, OH
PatientPoint,Demonstrate strong attention to detail and strive for accuracy. PatientPoint is looking for a Senior Market Research analyst with experience using data and…,Senior Market Research Analyst,Cincinnati, OH
Cardinal Health,The Senior Systems Analyst will function in an agile development environment and is responsible for leading the elicitation of detailed requirements from the…,"Senior Consultant, Business Analysis, (Systems Analyst, Digital Intelligent Automation- AAA)",Dublin, OH
Fifth Third Bank,"Minimum of 5 years experience in Financial Services or banking (Sales, Operations, etc.). Make banking a Fifth Third better®. Extended viewing of a CRT screen.",Senior LOB Reporting Analyst,Cincinnati, OH
Honeywell,"Analyst Business Systems Senior Lead IT. Analyst Business Systems Senior Lead IT for Honeywell International Inc., Mason, Ohio.",Analyst Business Systems Senior Lead IT.,Mason, OH
Progressive,Agile Coach (IT Systems Analyst Lead to Consultant). The EDP (Enterprise Delivery Practices) has an exciting career opportunity for a highly motivated lead…,Agile Coach (IT Systems Analyst Lead to Consultant),Mayfield Village, OH
Tableau,5 or more years’ experience in a Sales Engineer/ Sales Consulting role. This includes 3 or more years’ experience with business intelligence.,"Technical pre-Sales Consultant, Business Intelligence & Analytics",Cincinnati, OH
KPMG,"Known for being a great place to work and build a career, KPMG provides audit, tax and advisory services for organizations in today's most important industries.","Senior Associate, Federal Business Analyst",Columbus, OH
Mast Global,"The Senior Manager, role is the most senior Business Analyst (BA) position in the BPMO department. Expected to lead and drive business meetings to define the…","Sr. Manager, Lead Business Analyst",Columbus, OH
"Dedicated Tech Services, Inc.","Analyzing user requirements and defining functional specifications using Agile, Visio and MS Project. Translating business architecture through the elicitation…",Senior Business Analysts,Columbus, OH
Decypher,"Decypher is a leading integrator of professional, technology, and management solutions and services. We provide our services globally to Federal, Commercial,…",Senior Data Security Analyst,Wright-Patterson AFB, OH
KiZAN Technologies,"Business Intelligence and Analytics Consultant. For over 25 years, KiZAN has been on the lookout to hire the best and brightest talent.",Business Intelligence and Analytics Consultant,Cincinnati, OH
Direct Auto Insurance,Responsible for improving the efficiency of the sales staff and supporting any business needs that arise. They will spend a majority of their time observing and…,Inside Sales Business Process Analyst,Cleveland, OH
American Chemical Society,"Strong leadership, conceptual/analytical abilities, strategic thinking, problem solving skills, attention to detail, and communication/facilitation skills.",SAP Functional Business Analyst,Columbus, OH
Accenture,"Ready to fast-track your Salesforce career? Join the largest team of Salesforce certified professionals in the industry and champion innovation, leverage deep…",Salesforce Senior Business Analyst-H&PS - Accenture Technology,Cleveland, OH
Deloitte,"Are you a talented professional that focuses on the planning, execution, and monitoring of project initiatives? Functional Managers are required to have:",Systems Engineering Business Analysis Functional Manager,Cleveland, OH
Radiance Technologies Inc.,"Radiance is searching individuals to conduct modeling, simulation, and analysis of advanced aircraft susceptibility and survivability concepts.",Electronic Warfare and Cyber Analyst,Dayton, OH
Cardinal Health,"What Advanced Analytics contributes to Cardinal Health. Advanced Analytics is responsible for applying quantitative methodologies, techniques and tools to…","Senior Consultant, Advanced Analytics (Sr. Cloud Data Engineer- AAA)",Dublin, OH
American Chemical Society,"Attention to detail, time management, strong multi-tasking and problem solving skills. CAS uses intuitive technology, unparalleled scientific content and…","Manager, Business Intelligence",Columbus, OH
Paycor,"The Principal VOC Analyst will be responsible in helping develop, grow, and optimize Paycor’s new Voice of the Customer program.",Principal Customer Insights Analyst,Cincinnati, OH
Arcadis,"Self-starter with attention to detail and can demonstrate the ability to prioritize, resource plan and manage stakeholders in a face paced environment.","EHS Compliance and Data Analytics Specialist - Middletown, CT",Middletown, OH
Deloitte,"Are you a talented professional that focuses on the planning, execution, and monitoring of project initiatives? Functional Leads are required to have:",Systems Engineering Business Analysis Functional Lead,Cleveland, OH
Medpace,"Ability to switch between both big picture view and attention to detail; Medpace is a scientifically-driven, global, full-service clinical contract research…",Clinical Quality Risk Management Analyst,Cincinnati, OH
Fifth Third Bank,Make banking a Fifth Third better®. We connect great people to great opportunities. Are you ready to take the next step? Analyze data and draw conclusions;,Business Controls Testing Analyst II - Payments,Cincinnati, OH
Deloitte,"Are you a talented professional that focuses on the planning, execution, and monitoring of project initiatives? Functional Leads are required to have:",Systems Engineering Business Analysis Functional Consultant,Cleveland, OH
"TACG, LLC",TACG is a driven Alaskan Native 8(a) professional consulting firm that focuses on employee growth in collaboration with client delivery.,Senior Business Analyst - Foreign Military Sales,Wright-Patterson AFB, OH
Abacus Technology Corporation,Abacus Technology is seeking a Sr. Data Security Analyst to provide security support for the Air Force Research Lab (AFRL) at Wright-Patterson AFB.,Sr. Data Security Analyst,Wright-Patterson AFB, OH
BB&T,"Specific information related to the position is outlined below. To apply, click on the button above. You will be required to create an account (or sign in with…",Grandbridge Commercial Real Estate Analyst IV,Columbus, OH
Appirio,"Appirio, a Wipro Company helps customers create next-generation Worker and Customer Experiences using the latest cloud technologies.","Sr. Consultant, FinancialForce PSA Business Analyst",Columbus, OH
Appirio,"Appirio, a Wipro Company, helps customers create next-generation Worker and Customer Experiences using the latest cloud technologies.",Senior Salesforce Business Intelligence & Analytics Consultant,Columbus, OH
Decypher,"Decypher is a leading integrator of professional, technology, and management solutions and services. We provide our services globally to Federal, Commercial,…",Senior Data Security Analyst,Wright-Patterson AFB, OH
KiZAN Technologies,"Business Intelligence and Analytics Consultant. For over 25 years, KiZAN has been on the lookout to hire the best and brightest talent.",Business Intelligence and Analytics Consultant,Cincinnati, OH
Direct Auto Insurance,Responsible for improving the efficiency of the sales staff and supporting any business needs that arise. They will spend a majority of their time observing and…,Inside Sales Business Process Analyst,Cleveland, OH
American Chemical Society,"Strong leadership, conceptual/analytical abilities, strategic thinking, problem solving skills, attention to detail, and communication/facilitation skills.",SAP Functional Business Analyst,Columbus, OH
Accenture,"Ready to fast-track your Salesforce career? Join the largest team of Salesforce certified professionals in the industry and champion innovation, leverage deep…",Salesforce Senior Business Analyst-H&PS - Accenture Technology,Cleveland, OH
Deloitte,"Are you a talented professional that focuses on the planning, execution, and monitoring of project initiatives? Functional Managers are required to have:",Systems Engineering Business Analysis Functional Manager,Cleveland, OH
Radiance Technologies Inc.,"Radiance is searching individuals to conduct modeling, simulation, and analysis of advanced aircraft susceptibility and survivability concepts.",Electronic Warfare and Cyber Analyst,Dayton, OH
Cardinal Health,"What Advanced Analytics contributes to Cardinal Health. Advanced Analytics is responsible for applying quantitative methodologies, techniques and tools to…","Senior Consultant, Advanced Analytics (Sr. Cloud Data Engineer- AAA)",Dublin, OH
American Chemical Society,"Attention to detail, time management, strong multi-tasking and problem solving skills. CAS uses intuitive technology, unparalleled scientific content and…","Manager, Business Intelligence",Columbus, OH
Paycor,"The Principal VOC Analyst will be responsible in helping develop, grow, and optimize Paycor’s new Voice of the Customer program.",Principal Customer Insights Analyst,Cincinnati, OH
T-CETRA LLC,We're constantly developing new and creative ways to solve the industry’s most complex problems. Our enterprise software solutions run the gamut of Information…,Data Analyst Tier I,Dublin, OH
Insight Global,"Great communication skills (They are going to be interacting with the sales team). Great organizational skills, and ability to be proactive.",Entry Level Data Analyst,Westlake, OH
"Universal Screen Arts, Inc.","Attentive to detail and high level of accuracy. Passionate about Customers, Colleagues, and Data? Analytical, Creative, Communication, and Leadership strengths…",Marketing Manager - Print & Data Analytics,Hudson, OH
Race Winning Brands,"Race Winning Brands is a leader in developing high performance racing engine components with record setting brands including Wiseco Pistons, K1 Crankshafts & JE…",Data Analyst,Mentor, OH
NOF Metal Coatings Group North America,Director of Supply Chain Management. The Import / Export Analyst plays a key role in the continuous improvement of NOF Metal Coatings North America (MCNA)…,Import / Export Analyst,Chardon, OH
LeafFilter Gutter Protection,This is a highly collaborative role where you will be responsible for providing day to day coordination of all activities pertaining to human resource…,Human Resources Data Analyst - Contract,Hudson, OH
Arcadis,"Self-starter with attention to detail and can demonstrate the ability to prioritize, resource plan and manage stakeholders in a face paced environment.","EHS Compliance and Data Analytics Specialist - Middletown, CT",Middletown, OH
Deloitte,"Are you a talented professional that focuses on the planning, execution, and monitoring of project initiatives? Functional Leads are required to have:",Systems Engineering Business Analysis Functional Lead,Cleveland, OH
Medpace,"Ability to switch between both big picture view and attention to detail; Medpace is a scientifically-driven, global, full-service clinical contract research…",Clinical Quality Risk Management Analyst,Cincinnati, OH
Fifth Third Bank,Make banking a Fifth Third better®. We connect great people to great opportunities. Are you ready to take the next step? Analyze data and draw conclusions;,Business Controls Testing Analyst II - Payments,Cincinnati, OH
Deloitte,"Are you a talented professional that focuses on the planning, execution, and monitoring of project initiatives? Functional Leads are required to have:",Systems Engineering Business Analysis Functional Consultant,Cleveland, OH
"TACG, LLC",TACG is a driven Alaskan Native 8(a) professional consulting firm that focuses on employee growth in collaboration with client delivery.,Senior Business Analyst - Foreign Military Sales,Wright-Patterson AFB, OH
Abacus Technology Corporation,Abacus Technology is seeking a Sr. Data Security Analyst to provide security support for the Air Force Research Lab (AFRL) at Wright-Patterson AFB.,Sr. Data Security Analyst,Wright-Patterson AFB, OH
BB&T,"Specific information related to the position is outlined below. To apply, click on the button above. You will be required to create an account (or sign in with…",Grandbridge Commercial Real Estate Analyst IV,Columbus, OH
Appirio,"Appirio, a Wipro Company helps customers create next-generation Worker and Customer Experiences using the latest cloud technologies.","Sr. Consultant, FinancialForce PSA Business Analyst",Columbus, OH
Appirio,"Appirio, a Wipro Company, helps customers create next-generation Worker and Customer Experiences using the latest cloud technologies.",Senior Salesforce Business Intelligence & Analytics Consultant,Columbus, OH
Fibre Glast Developments Corp,This position requires daily office arrival and general work hours of 8 – 5 Mon – Fri. If your skill set combines a well-rounded technical skill with a genuine…,IT / Business Analyst,Brookville, OH
Procter & Gamble,Do you love diving into data sets? Would you enjoy telling stories and helping others see the benefit of data based decision-making? We want you to know:,Data Analyst,Cincinnati, OH
Workplace Staffing Services,These modern corporate offices welcome you to join a prosperous team. This company has landed multiple clients in the past year and continues to grow in size…,Debt Analyst,Hudson, OH
Reynolds and Reynolds,Reynolds and Reynolds is an industry leader in developingsoftware and business forms for the automotive industry. Analysis and problem solving skills.,Entry Level Business Analyst,Dayton, OH
